date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:08	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:06%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/control.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/control.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:08	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:06%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/fire.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/fire.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:08	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:06%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/heart.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/heart.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:08	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:06%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/mail.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/mail.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:07%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/plus-shield.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/plus-shield.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:07%20GMT	http://dentario-html.themerex.net/js/vendor/images/icons/video.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/icons/video.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:09	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:07%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_icons/fonts/VC-Icons.ttf?otu1sf	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_icons/fonts/VC-Icons8309.ttf	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:10	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:07%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_icons/fonts/VC-Icons.woff?otu1sf	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_icons/fonts/VC-Icons8309.woff	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:10	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:08%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_icons/fonts/VC-Icons.svg?otu1sf	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_icons/fonts/VC-Icons8309.svg	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:10	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:08%20GMT	http://dentario-html.themerex.net/js/vendor/images/toggle_open.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/toggle_open.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:10	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:08%20GMT	http://dentario-html.themerex.net/js/vendor/images/toggle_close.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/toggle_close.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:11	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:09%20GMT	http://dentario-html.themerex.net/js/vendor/images/flickr.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/images/flickr.png	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:11	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:09%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v157a1.eot	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:11	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:09%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:12	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:09%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v157a1.woff	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:12	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:10%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:12	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:10%20GMT	http://dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/fonts/vc_grid/vc_grid_v157a1.svg	(from http://dentario-html.themerex.net/js/vendor/comp/comp.min.css)
17:46:13	24496/24496	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-5fb0%22	http://dentario-html.themerex.net/images/image-3-600x400.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-3-600x400.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:14	33541/33541	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1b-8305%22	http://dentario-html.themerex.net/images/image-1-600x400.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-1-600x400.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:15	25175/25175	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1b-6257%22	http://dentario-html.themerex.net/images/image-18-708x400.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-18-708x400.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:18	26519/26519	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1a-6797%22	http://dentario-html.themerex.net/images/image-0-600x400.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-0-600x400.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:19	19098/19098	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1b-4a9a%22	http://dentario-html.themerex.net/images/image-16-528x400.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-16-528x400.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:20	28661/28661	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1b-6ff5%22	http://dentario-html.themerex.net/images/image-14-900x400.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-14-900x400.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:22	35844/35844	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-8c04%22	http://dentario-html.themerex.net/images/image-4-770x434.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-4-770x434.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:25	34201/34201	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-8599%22	http://dentario-html.themerex.net/images/image-2-770x434.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-2-770x434.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:26	38258/38258	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-9572%22	http://dentario-html.themerex.net/images/info-block-3-770x434.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/info-block-3-770x434.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:26	53207/53207	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1b-cfd7%22	http://dentario-html.themerex.net/images/image-13-770x434.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-13-770x434.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:26	28152/28152	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-6df8%22	http://dentario-html.themerex.net/images/image-6-770x434.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-6-770x434.jpg	(from http://dentario-html.themerex.net/css/custom.css)
17:46:26	6121/6121	---M--	200	added ('OK')	image/png	etag:%2259c8fb1d-17e9%22	http://dentario-html.themerex.net/images/logo-fixed.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/logo-fixed.png	(from http://dentario-html.themerex.net/home-2.html)
17:46:27	6007/6007	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1777%22	http://dentario-html.themerex.net/images/team_3-240x240.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_3-240x240.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:27	7146/7146	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1bea%22	http://dentario-html.themerex.net/images/team_2-240x240.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_2-240x240.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:27	5528/5528	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1598%22	http://dentario-html.themerex.net/images/team_1-240x240.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_1-240x240.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:28	6909/6909	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1afd%22	http://dentario-html.themerex.net/images/team_4-240x240.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_4-240x240.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:28	59512/59512	---MCZ	200	added ('OK')	text/html	etag:W/%2259c8fb17-e878%22	http://dentario-html.themerex.net/single-post.html	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/single-post.html	(from http://dentario-html.themerex.net/home-2.html)
17:46:28	1832/1832	---M--	200	added ('OK')	image/png	etag:%2259c8fb1d-728%22	http://dentario-html.themerex.net/images/map_marker_small.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/map_marker_small.png	(from http://dentario-html.themerex.net/home-2.html)
17:46:29	4286/4286	---M--	200	added ('OK')	image/png	etag:%2259c8fb19-10be%22	http://dentario-html.themerex.net/images/footer-logo-1x.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/footer-logo-1x.png	(from http://dentario-html.themerex.net/home-2.html)
17:46:29	1797/1797	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-705%22	http://dentario-html.themerex.net/images/news1-75x75.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/news1-75x75.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:29	1830/1830	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-726%22	http://dentario-html.themerex.net/images/news2-75x75.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/news2-75x75.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:30	2178/2178	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-882%22	http://dentario-html.themerex.net/images/news3-75x75.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/news3-75x75.jpg	(from http://dentario-html.themerex.net/home-2.html)
17:46:30	36522/36522	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-8eaa%22	http://dentario-html.themerex.net/js/vendor/jquery/datepicker.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/jquery/datepicker.min.js	(from http://dentario-html.themerex.net/home-2.html)
17:46:32	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2021%20Nov%202018%2012:16:30%20GMT	http://dentario-html.themerex.net/services	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/services	(from http://dentario-html.themerex.net/home-3.html)
17:46:36	19033/19033	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb18-4a59%22	http://dentario-html.themerex.net/images/1-370x267.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/1-370x267.jpg	(from http://dentario-html.themerex.net/home-3.html)
17:46:40	21274/21274	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-531a%22	http://dentario-html.themerex.net/images/image-3-370x267.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-3-370x267.jpg	(from http://dentario-html.themerex.net/home-3.html)
17:46:44	23013/23013	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-59e5%22	http://dentario-html.themerex.net/images/image-7-370x267.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-7-370x267.jpg	(from http://dentario-html.themerex.net/home-3.html)
17:46:46	35638/35638	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-8b36%22	http://dentario-html.themerex.net/js/vendor/isotope/isotope.pkgd.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/isotope/isotope.pkgd.min.js	(from http://dentario-html.themerex.net/home-3.html)
17:46:48	42459/42459	---MCZ	200	added ('OK')	text/css	etag:W/%2259c8fb23-a5db%22	http://dentario-html.themerex.net/js/vendor/esg/settings.css	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/esg/settings.css	(from http://dentario-html.themerex.net/typography.html)
17:46:50	8555/8555	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-216b%22	http://dentario-html.themerex.net/images/image-6-300x200.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-6-300x200.jpg	(from http://dentario-html.themerex.net/typography.html)
17:46:52	8953/8953	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-22f9%22	http://dentario-html.themerex.net/images/image-3-300x200.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-3-300x200.jpg	(from http://dentario-html.themerex.net/typography.html)
17:47:00	182684/182684	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1a-2c99c%22	http://dentario-html.themerex.net/images/home_3_sl3_bg.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/home_3_sl3_bg.jpg	(from http://dentario-html.themerex.net/home-3.html)
17:47:08	239876/239876	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1a-3a904%22	http://dentario-html.themerex.net/images/home_3_sl1_bg.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/home_3_sl1_bg.jpg	(from http://dentario-html.themerex.net/home-3.html)
17:47:09	4377/4377	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1119%22	http://dentario-html.themerex.net/images/team_3-182x182.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_3-182x182.jpg	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:10	5246/5246	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-147e%22	http://dentario-html.themerex.net/images/team_2-182x182.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_2-182x182.jpg	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:12	4065/4065	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-fe1%22	http://dentario-html.themerex.net/images/team_1-182x182.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_1-182x182.jpg	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:21	6922/6922	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-1b0a%22	http://dentario-html.themerex.net/js/vendor/ui/widget.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/ui/widget.min.js	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:22	8598/8598	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-2196%22	http://dentario-html.themerex.net/js/vendor/ui/accordion.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/ui/accordion.min.js	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:24	12124/12124	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-2f5c%22	http://dentario-html.themerex.net/js/vendor/ui/tabs.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/ui/tabs.min.js	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:26	13448/13448	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-3488%22	http://dentario-html.themerex.net/js/vendor/ui/effect.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/ui/effect.min.js	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:27	529/529	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-211%22	http://dentario-html.themerex.net/js/vendor/ui/effect-fade.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/ui/effect-fade.min.js	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:29	19591/19591	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb22-4c87%22	http://dentario-html.themerex.net/js/vendor/chart.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/chart.min.js	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:30	427773/427773	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1a-686fd%22	http://dentario-html.themerex.net/images/home_3_sl2_bg.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/home_3_sl2_bg.jpg	(from http://dentario-html.themerex.net/home-3.html)
17:47:42	81370/81370	---M--	200	added ('OK')	image/png	etag:%2259c8fb19-13dda%22	http://dentario-html.themerex.net/images/7_support.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/7_support.png	(from http://dentario-html.themerex.net/support.html)
17:47:44	11206/11206	---M--	200	added ('OK')	image/png	etag:%2259c8fb1d-2bc6%22	http://dentario-html.themerex.net/images/inmotion.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/inmotion.png	(from http://dentario-html.themerex.net/support.html)
17:47:46	90251/90251	---M--	200	added ('OK')	image/png	etag:%2259c8fb19-1608b%22	http://dentario-html.themerex.net/images/7_support-updated-tablet.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/7_support-updated-tablet.png	(from http://dentario-html.themerex.net/support.html)
17:47:46	314648/314648	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1c-4cd18%22	http://dentario-html.themerex.net/images/image-5.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/image-5.jpg	(from http://dentario-html.themerex.net/shortcodes.html)
17:47:47	15407/15407	---MCZ	200	added ('OK')	text/css	etag:W/%2259c8fb25-3c2f%22	http://dentario-html.themerex.net/js/vendor/woo/woocommerce-layout.css	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/woocommerce-layout.css	(from http://dentario-html.themerex.net/shop.html)
17:47:47	17046/17046	---M--	200	added ('OK')	image/png	etag:%2259c8fb1d-4296%22	http://dentario-html.themerex.net/images/mediatemple.png	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/mediatemple.png	(from http://dentario-html.themerex.net/support.html)
17:47:47	6901/6901	---MCZ	200	added ('OK')	text/css	etag:W/%2259c8fb25-1af5%22	http://dentario-html.themerex.net/js/vendor/woo/woocommerce-smallscreen.css	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/woocommerce-smallscreen.css	(from http://dentario-html.themerex.net/shop.html)
17:47:48	58128/58128	---MCZ	200	added ('OK')	text/css	etag:W/%2259c8fb25-e310%22	http://dentario-html.themerex.net/js/vendor/woo/woocommerce.css	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/woocommerce.css	(from http://dentario-html.themerex.net/shop.html)
17:47:48	42139/42139	---MCZ	200	added ('OK')	text/css	etag:W/%2259c8fb25-a49b%22	http://dentario-html.themerex.net/js/vendor/woo/plugin.woocommerce.css	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/plugin.woocommerce.css	(from http://dentario-html.themerex.net/shop.html)
17:47:48	52384/52384	---MCZ	200	added ('OK')	text/html	etag:W/%2259c8fb17-cca0%22	http://dentario-html.themerex.net/single-product.html	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/single-product.html	(from http://dentario-html.themerex.net/shop.html)
17:47:49	7870/7870	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1ebe%22	http://dentario-html.themerex.net/images/product-3-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-3-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:50	8987/8987	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-231b%22	http://dentario-html.themerex.net/images/product-5-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-5-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:50	6506/6506	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-196a%22	http://dentario-html.themerex.net/images/product-4-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-4-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:50	6786/6786	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1a82%22	http://dentario-html.themerex.net/images/product-1-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-1-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:51	8924/8924	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-22dc%22	http://dentario-html.themerex.net/images/product-8-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-8-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:52	7358/7358	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1cbe%22	http://dentario-html.themerex.net/images/product-7-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-7-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:52	10391/10391	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-2897%22	http://dentario-html.themerex.net/images/product-6-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-6-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:53	4424/4424	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-1148%22	http://dentario-html.themerex.net/images/product-8-180x180.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-8-180x180.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:53	7997/7997	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-1f3d%22	http://dentario-html.themerex.net/images/product-2-300x300.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-2-300x300.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:53	3206/3206	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1d-c86%22	http://dentario-html.themerex.net/images/product-4-180x180.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/product-4-180x180.jpg	(from http://dentario-html.themerex.net/shop.html)
17:47:54	1898/1898	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-76a%22	http://dentario-html.themerex.net/js/vendor/woo/add-to-cart.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/add-to-cart.min.js	(from http://dentario-html.themerex.net/shop.html)
17:47:54	913/913	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb25-391%22	http://dentario-html.themerex.net/js/vendor/woo/woocommerce-add-to-cart.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/woocommerce-add-to-cart.js	(from http://dentario-html.themerex.net/shop.html)
17:47:54	9577/9577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-2569%22	http://dentario-html.themerex.net/js/vendor/woo/jquery.blockUI.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/jquery.blockUI.min.js	(from http://dentario-html.themerex.net/shop.html)
17:47:55	1861/1861	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-745%22	http://dentario-html.themerex.net/js/vendor/woo/js.cookie.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/js.cookie.min.js	(from http://dentario-html.themerex.net/shop.html)
17:47:55	576/576	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb25-240%22	http://dentario-html.themerex.net/js/vendor/woo/woocommerce.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/woocommerce.min.js	(from http://dentario-html.themerex.net/shop.html)
17:47:55	2571/2571	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb24-a0b%22	http://dentario-html.themerex.net/js/vendor/woo/cart-fragments.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/vendor/woo/cart-fragments.min.js	(from http://dentario-html.themerex.net/shop.html)
17:47:57	1092/1092	---MCZ	200	added ('OK')	application/javascript	etag:W/%2259c8fb22-444%22	http://dentario-html.themerex.net/js/custom/comment-reply.min.js	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/js/custom/comment-reply.min.js	(from http://dentario-html.themerex.net/single-service.html)
17:47:58	5002/5002	---M--	200	added ('OK')	image/jpeg	etag:%2259c8fb1e-138a%22	http://dentario-html.themerex.net/images/team_4-182x182.jpg	C:/My%20Web%20Sites/dentist-website/dentario-html.themerex.net/images/team_4-182x182.jpg	(from http://dentario-html.themerex.net/team.html)
